Width,Height,0.75,0.7575,0.765,0.7725,0.78,0.7875,0.795,0.8025,0.81,0.8175,0.825,0.8325,0.84,0.8475,0.855,0.8625,0.87,0.8775,0.885,0.8925,0.9,0.9075,0.915,0.9225,0.93,0.9375,0.945,0.9525,0.96,0.9675,0.975,0.9825,0.99,0.9975,1.005,1.0125,1.02,1.0275,1.035,1.0425,1.05,1.0575,1.065,1.0725,1.08,1.0875,1.095,1.1025,1.11,1.1175,1.125,1.1325,1.14,1.1475,1.155,1.1625,1.17,1.1775,1.185,1.1925,1.2,1.2075,1.215,1.2225,1.23,1.2375,1.245,1.2525,1.26,1.2675,1.275,1.2825,1.29,1.2975,1.305,1.3125,1.32,1.3275,1.335,1.3425,1.35,1.3575,1.365,1.3725,1.38,1.3875,1.395,1.4025,1.41,1.4175,1.425,1.4325,1.44,1.4475,1.455,1.4625,1.47,1.4775,1.485,1.4925,1.5
8.1e-07,6.85e-07,11432,11179,10894,10578,10242,9883.9,9512.7,9125.1,8727,8323.4,7920.5,7513,7101.8,6699.5,6298.6,5909.7,5520.5,5147,4780,4422.9,4073.9,3745,3426.4,3117.7,2825.5,2549,2285.6,2036.4,1801.6,1585.2,1384.4,1191.3,1017.9,857.07,712.43,580.51,465.57,362.06,275.16,200.94,137.15,88.954,48.894,22.216,8.4716,0,8.4716,24.692,50.982,83.121,130.62,178.89,241.53,306.9,379.17,459.61,547.8,638.88,732,833.4,933.34,1042,1149.6,1263.2,1376.6,1486.9,1602.9,1717.4,1833.1,1947.6,2060.7,2170.2,2276.3,2384.1,2483.7,2581.4,2677.7,2767.7,2850.6,2931.3,3003.7,3067.6,3126.4,3178.2,3221.1,3256.6,3282.5,3299.9,3306.2,3303.3,3291.5,3266.5,3230.3,3183.6,3125.8,3054.3,2971.7,2874.1,2763.5,2639.4,2499.2
8.1e-07,6.9e-07,11532,11280,10995,10678,10341,9982.5,9609.8,9220.6,8820.6,8414.9,8009.6,7599.6,7185.6,6780.5,6376.5,5984.5,5592.1,5215.3,4844.9,4484.5,4132,3799.6,3477.6,3165.4,2869.8,2589.9,2323.1,2070.7,1832.7,1613.1,1409.4,1213.3,1037.2,873.76,726.65,592.43,475.35,369.89,281.23,205.46,140.33,91.017,50.068,22.746,8.6097,0,8.6097,25.243,52.232,85.361,134.16,184.03,248.6,316.22,391.07,474.44,565.9,660.61,757.73,863.48,968.16,1081.9,1195,1314.5,1434.3,1551.3,1674.3,1796.4,1920.1,2043,2164.9,2283.7,2399.5,2517.4,2627.6,2736.4,2844.2,2946.2,3041.6,3135.3,3221.1,3298.9,3372.1,3438.7,3497,3548.3,3590.6,3624.9,3648.5,3663.5,3670.1,3663.9,3647.2,3620.4,3583,3532.4,3471.2,3395.6,3307.4,3206.3,3089.5
8.1e-07,6.95e-07,11616,11365,11080,10764,10427,10068,9694.4,9304.1,8902.8,8495.5,8088.5,7676.5,7260.4,6852.8,6446.4,6051.8,5656.6,5277.1,4903.8,4540.3,4184.8,3849.4,3524.3,3209,2910.3,2627.4,2357.6,2102.2,1861.3,1638.9,1432.4,1233.7,1055.1,889.22,739.84,603.49,484.44,377.18,286.89,209.68,143.3,92.941,51.165,23.241,8.7391,0,8.7391,25.759,53.405,87.463,137.49,188.86,255.25,324.99,402.27,488.4,582.96,681.1,781.98,891.86,1001,1119.7,1238,1363,1488.8,1612.2,1742,1871.2,2002.5,2133.4,2263.6,2391.2,2516.3,2643.9,2764.3,2883.6,3002.4,3115.9,3223.2,3329.2,3427.9,3518.9,3605.8,3686.8,3759.7,3826.2,3884.2,3934.6,3974.9,4006.9,4031.2,4043.1,4044.9,4037.2,4019.4,3988.9,3948.4,3893.8,3827.3,3748.2,3654.1
8.1e-07,6.98e-07,11659,11409,11124,10809,10472,10113,9739.3,9348.7,8946.8,8538.9,8131.1,7718.2,7301,6892.3,6484.7,6088.7,5692.1,5311.1,4936.2,4571.2,4214,3877,3550.2,3233.3,2932.9,2648.3,2376.8,2119.8,1877.3,1653.4,1445.4,1245.2,1065.2,897.93,747.28,609.73,489.58,381.29,290.09,212.06,144.98,94.033,51.788,23.522,8.8128,0,8.8128,26.053,54.073,88.661,139.38,191.62,259.04,329.99,408.67,496.38,592.71,692.81,795.86,908.11,1019.8,1141.3,1262.6,1390.8,1520,1647.1,1780.8,1914.1,2049.8,2185.3,2320.3,2453.1,2583.5,2716.6,2842.8,2968.3,3093.5,3213.5,3327.7,3440.9,3547,3645.7,3740.6,3829.8,3911.2,3986.5,4053.6,4113.3,4163.3,4205.3,4239.7,4262.1,4274.8,4278.1,4271.7,4252.9,4224.3,4182,4128,4061.8,3980.8
8.1e-07,7e-07,11684,11435,11151,10836,10499,10140,9766.9,9376.2,8974.1,8565.9,8157.6,7744.2,7326.4,6917.1,6508.7,6112,5714.5,5332.5,4956.8,4590.7,4232.6,3894.5,3566.7,3248.7,2947.3,2661.6,2389.1,2131.1,1887.6,1662.6,1453.6,1252.5,1071.6,903.51,752.05,613.73,492.87,383.94,292.14,213.59,146.06,94.735,52.188,23.704,8.8602,0,8.8602,26.243,54.504,89.434,140.6,193.4,261.49,333.22,412.81,501.54,599.02,700.39,804.84,918.62,1032,1155.2,1278.5,1408.9,1540.3,1669.7,1805.9,1941.9,2080.4,2218.9,2357.2,2493.2,2627.1,2763.9,2893.9,3023.2,3152.6,3276.9,3395.6,3513.4,3624.4,3728.1,3828.2,3922.7,4009.7,4090.8,4163.8,4229.6,4285.9,4334.3,4375.4,4404.7,4424.4,4435,4436.1,4424.8,4404.1,4369.8,4324,4266.2,4193.7
8.1e-07,7.02e-07,11707,11458,11176,10861,10525,10166,9792.7,9401.9,8999.8,8591.3,8182.7,7768.8,7350.5,6940.6,6531.5,6134.1,5735.8,5353,4976.4,4609.5,4250.4,3911.3,3582.5,3263.6,2961.1,2674.5,2401,2141.9,1897.4,1671.5,1461.6,1259.6,1077.8,908.91,756.66,617.61,496.07,386.5,294.14,215.08,147.11,95.418,52.578,23.88,8.9064,0,8.9064,26.427,54.923,90.186,141.8,195.13,263.88,336.38,416.84,506.57,605.17,707.79,813.6,928.89,1043.9,1168.9,1294.1,1426.5,1560.1,1691.8,1830.5,1969.2,2110.4,2251.9,2393.2,2532.4,2669.7,2810.1,2943.8,3077.1,3210.5,3339.1,3462.2,3584.5,3700.2,3808.9,3914.1,4013.9,4106.3,4193,4271.8,4343.6,4406.1,4460.9,4508.6,4544.6,4571.2,4589,4597.3,4593.6,4580.5,4554.1,4516.4,4466.8,4402.8
8.1e-07,7.05e-07,11737,11490,11208,10895,10559,10201,9828,9437.4,9035.2,8626.5,8217.6,7803.2,7384.3,6973.6,6563.7,6165.3,5766,5382,5004.2,4636,4275.6,3935.3,3605.1,3284.8,2980.9,2692.8,2417.9,2157.5,1911.6,1684.3,1473.1,1269.8,1086.8,916.69,763.32,623.21,500.68,390.2,297.02,217.23,148.62,96.405,53.141,24.135,8.9734,0,8.9734,26.695,55.531,91.278,143.53,197.65,267.35,340.96,422.7,513.88,614.11,718.54,826.35,943.83,1061.2,1188.8,1316.7,1452.1,1588.9,1724.1,1866.4,2008.9,2154.2,2299.9,2445.7,2589.7,2732,2877.6,3016.7,3155.7,3295.1,3429.9,3559.4,3688.5,3811.1,3927,4039.6,4147.2,4247.6,4342.6,4429.9,4510.6,4582.1,4646.3,4703.6,4749.5,4786.3,4814.5,4833.6,4840.9,4839.1,4824.3,4798.4,4761,4709.5
8.1e-07,7.1e-07,11775,11531,11253,10941,10607,10250,9878.4,9488.4,9086.6,8678,8268.8,7854,7434.4,7022.8,6611.8,6212.1,5811.4,5425.9,5046.4,4676.4,4314.2,3971.8,3639.7,3317.3,3011.3,2721.1,2444.1,2181.5,1933.5,1704.2,1491,1285.7,1100.7,928.81,773.69,631.94,507.88,395.99,301.53,220.6,151,97.954,54.027,24.536,9.0789,0,9.0789,27.117,56.491,93.002,146.26,201.63,272.83,348.21,431.98,525.47,628.29,735.61,846.59,967.54,1088.7,1220.4,1352.8,1492.9,1634.8,1775.4,1923.5,2072.1,2223.9,2376.5,2529.5,2681.1,2831.3,2985.3,3133.2,3281.3,3430.2,3574.9,3714.8,3854.6,3988.4,4115.9,4240.6,4360.6,4473.9,4582.2,4683.2,4778,4864.2,4943.4,5016.2,5078.1,5131.3,5176.4,5212.8,5237.8,5254.3,5258.2,5251.5,5233.7,5202.2
8.1e-07,7.15e-07,11801,11560,11284,10976,10644,10289,9918.5,9529.7,9128.7,8720.6,8311.7,7896.9,7477.1,7065,6653.3,6252.8,5851.1,5464.4,5083.6,4712.2,4348.4,4004.5,3670.6,3346.4,3038.7,2746.6,2467.7,2203.3,1953.5,1722.3,1507.2,1300.2,1113.5,939.92,783.22,639.97,514.51,401.33,305.69,223.72,153.2,99.391,54.849,24.909,9.1773,0,9.1773,27.51,57.387,94.611,148.81,205.35,277.97,354.99,440.67,536.34,641.6,751.63,865.6,989.84,1114.6,1250.2,1386.7,1531.4,1678,1823.8,1977.4,2131.8,2289.8,2448.8,2608.7,2767.5,2925.3,3087.2,3243.5,3400.3,3558.3,3712.5,3862.2,4012.3,4156.8,4295.3,4431.5,4563.3,4689,4810,4924.2,5032.5,5132.7,5226.3,5314,5391.2,5460.1,5521.3,5574.3,5616.5,5650.5,5672.3,5684,5685.1,5672.9
8.2e-07,6.85e-07,11477,11228,10945,10631,10297,9940,9569.5,9182.4,8784.3,8380.6,7977.1,7568.9,7156.7,6753.1,6350.8,5960.3,5569.4,5194,4825,4465.9,4114.7,3783.6,3462.7,3151.7,2857.2,2578.4,2312.7,2061.2,1824.2,1605.5,1402.6,1207.4,1032.1,869.32,722.89,589.29,472.79,367.85,279.65,204.29,139.51,90.484,49.766,22.609,8.5733,0,8.5733,25.101,51.911,84.789,133.26,182.72,246.8,313.85,388.04,470.67,561.3,655.09,751.19,855.83,959.31,1071.8,1183.5,1301.4,1419.6,1534.9,1656.2,1776.3,1898,2018.7,2138.3,2254.7,2368.1,2483.4,2590.9,2696.9,2801.7,2900.6,2992.9,3083.1,3165.6,3239.7,3309.2,3372.1,3426.4,3473.6,3511.7,3541.6,3560.8,3571.2,3573,3562,3540.3,3508.4,3465.7,3409.8,3343.1,3261.9,3167.9,3060.9,2938.1
8.2e-07,6.9e-07,11573,11324,11042,10728,10392,10035,9663.2,9274.6,8874.8,8469,8063.4,7652.8,7238,6831.7,6426.5,6033.1,5639,5260.5,4888.3,4525.8,4171.3,3836.8,3512.6,3198.3,2900.4,2618.3,2349.3,2094.7,1854.6,1632.9,1427.1,1229,1051,885.67,736.82,600.96,482.38,375.53,285.61,208.72,142.63,92.507,50.918,23.129,8.709,0,8.709,25.642,53.139,86.989,136.73,187.77,253.75,323.01,399.74,485.25,579.1,676.46,776.48,885.42,993.55,1111.1,1228.2,1352,1476.3,1598.3,1726.5,1854,1983.6,2112.6,2240.9,2366.5,2489.4,2614.7,2732.7,2849.5,2965.8,3076.5,3181,3284.1,3379.7,3467.6,3551.3,3628.8,3698.3,3761.2,3815.4,3861.9,3898.3,3926.3,3946.3,3953.9,3951.3,3939,3916.5,3881.2,3835.7,3776.1,3704.4,3620.1,3520.5
8.2e-07,6.95e-07,11653,11405,11123,10810,10474,10117,9744.4,9354.9,8954,8546.8,8139.6,7727.1,7310.3,6901.8,6494.2,6098.3,5701.7,5320.5,4945.4,4580.1,4222.7,3885.3,3558.1,3240.8,2940,2654.9,2383,2125.5,1882.5,1658.1,1449.6,1248.9,1068.5,900.79,749.73,611.79,491.28,382.66,291.15,212.85,145.53,94.394,51.994,23.615,8.836,0,8.836,26.149,54.291,89.053,140,192.52,260.28,331.62,410.75,498.97,595.86,696.59,800.33,913.33,1025.9,1148.2,1270.4,1399.7,1529.9,1658.1,1793,1927.6,2064.6,2201.5,2338.1,2472.3,2604.4,2739.2,2867.2,2994.4,3121.5,3243.5,3359.8,3475,3583.3,3684.3,3781.6,3873.1,3957.1,4035,4104.7,4167.1,4219.9,4264.7,4302.1,4327.6,4343.4,4349.9,4346.8,4331.3,4306.2,4267.4,4217,4154.5,4077.2
8.2e-07,6.98e-07,11693,11446,11165,10852,10517,10160,9787.3,9397.6,8996.3,8588.5,8180.6,7767.3,7349.5,6940,6531.2,6134.1,5736.1,5353.5,4977,4610.1,4251.1,3912.1,3583.4,3264.4,2962,2675.3,2401.8,2142.7,1898.1,1672.2,1462.2,1260.1,1078.3,909.31,757,617.9,496.3,386.69,294.28,215.19,147.18,95.464,52.604,23.891,8.9082,0,8.9082,26.437,54.946,90.228,141.86,195.22,264,336.53,417.03,506.8,605.44,708.1,813.96,929.29,1044.4,1169.4,1294.6,1427,1560.7,1692.5,1831.2,1969.9,2111.2,2252.6,2393.9,2533.2,2670.4,2810.8,2944.5,3077.8,3211.1,3339.7,3462.7,3585,3700.6,3809.2,3914.3,4014,4106.3,4192.9,4271.5,4343.2,4405.5,4460.1,4507.6,4543.5,4569.9,4587.4,4595.5,4591.5,4578.2,4551.5,4513.4,4463.6,4399.3
8.2e-07,7e-07,11716,11470,11190,10878,10543,10186,9813.6,9423.9,9022.4,8614.4,8206.1,7792.3,7374,6963.9,6554.4,6156.5,5757.7,5374.2,4996.8,4629.1,4269.1,3929.2,3599.4,3279.4,2976,2688.3,2413.7,2153.6,1908.1,1681.2,1470.3,1267.3,1084.6,914.76,761.66,621.81,499.53,389.27,296.29,216.69,148.24,96.152,52.996,24.069,8.9548,0,8.9548,26.623,55.368,90.986,143.06,196.97,266.41,339.71,421.09,511.86,611.63,715.54,822.78,939.62,1056.3,1183.1,1310.2,1444.7,1580.6,1714.7,1855.9,1997.2,2141.3,2285.7,2430.1,2572.6,2713.3,2857.3,2994.7,3131.9,3269.3,3402.1,3529.6,3656.5,3776.8,3890.3,4000.5,4105.5,4203.4,4295.6,4380.1,4457.8,4526.2,4587.3,4641.3,4683.9,4717.3,4741.9,4757.4,4760.9,4755.3,4736.5,4706.6,4665.1,4609.3
8.2e-07,7.02e-07,11737,11493,11213,10901,10567,10210,9838.2,9448.4,9046.9,8638.7,8230.1,7816,7397.2,6986.5,6576.5,6177.9,5778.3,5394.1,5015.9,4647.2,4286.4,3945.5,3614.8,3293.9,2989.4,2700.8,2425.2,2164.2,1917.7,1689.9,1478.1,1274.2,1090.7,920.04,766.18,625.61,502.65,391.78,298.24,218.14,149.26,96.82,53.378,24.241,9.0001,0,9.0001,26.804,55.78,91.724,144.23,198.67,268.75,342.8,425.05,516.8,617.67,722.81,831.38,949.7,1068,1196.6,1325.5,1462,1600,1736.4,1880.1,2024,2170.8,2318.1,2465.5,2611.2,2755.3,2902.7,3043.8,3184.8,3326.3,3463.2,3595,3726.4,3851.5,3969.8,4085.1,4195.3,4298.5,4396.2,4486.5,4570.1,4644.7,4712,4772.5,4821.8,4862,4893.6,4916.3,4927.2,4929.2,4918.2,4896.2,4862.9,4815.4
8.2e-07,7.05e-07,11765,11522,11243,10933,10600,10243,9871.6,9482.1,9080.6,8672.4,8263.5,7848.9,7429.6,7018.2,6607.4,6207.9,5807.4,5422.1,5042.8,4673,4310.9,3968.7,3636.7,3314.4,3008.6,2718.6,2441.7,2179.3,1931.5,1702.4,1489.3,1284.2,1099.4,927.63,772.67,631.07,507.15,395.4,301.06,220.25,150.75,97.785,53.929,24.491,9.0657,0,9.0657,27.066,56.376,92.794,145.92,201.14,272.15,347.29,430.79,523.98,626.45,733.36,843.9,964.37,1085,1216.1,1347.8,1487.3,1628.4,1768.1,1915.4,2063,2213.8,2365.3,2517.2,2667.6,2816.5,2969.1,3115.6,3262.2,3409.5,3552.6,3690.7,3828.7,3960.6,4086.1,4208.7,4326.5,4437.6,4543.5,4642.2,4734.4,4818,4894.5,4964.5,5023.6,5073.8,5115.8,5149,5170.9,5184,5184.4,5174.2,5152.8,5117.6
8.2e-07,7.1e-07,11799,11559,11284,10976,10644,10289,9918.9,9530.3,9129.3,8721.2,8312.3,7897.4,7477.5,7065.3,6653.6,6253,5851.1,5464.4,5083.5,4712,4348.1,4004.1,3670.1,3345.9,3038.1,2746.1,2467.1,2202.7,1952.9,1721.7,1506.6,1299.6,1113,939.45,782.79,639.59,514.18,401.05,305.46,223.54,153.07,99.301,54.796,24.884,9.1691,0,9.1691,27.479,57.316,94.483,148.6,205.04,277.53,354.4,439.89,535.34,640.36,750.11,863.76,987.64,1112,1247.1,1383.2,1527.3,1673.4,1818.5,1971.5,2125.1,2282.3,2440.5,2599.6,2757.4,2914.2,3075,3230.1,3385.7,3542.4,3695.3,3843.6,3992.2,4135.1,4272,4406.4,4536.5,4660.3,4779.3,4891.5,4997.7,5095.7,5187.1,5272.4,5347.1,5413.6,5472.2,5522.5,5561.9,5593,5611.9,5620.5,5618.5,5603.1
8.2e-07,7.15e-07,11821,11584,11312,11007,10678,10325,9956.1,9568.7,9168.7,8761.3,8352.8,7938,7518,7105.6,6693.2,6291.9,5889.2,5501.4,5119.2,4746.4,4381.1,4035.6,3700,3374.1,3064.6,2770.8,2490.1,2223.8,1972.2,1739.3,1522.5,1313.7,1125.4,950.26,792.07,647.42,520.65,406.26,309.53,226.58,155.22,100.7,55.599,25.248,9.2653,0,9.2653,27.864,58.193,96.059,151.1,208.68,282.56,361.05,448.42,546,653.41,765.81,882.41,1009.5,1137.4,1276.3,1416.5,1565,1715.9,1866.1,2024.4,2183.7,2347,2511.6,2677.4,2842.3,3006.6,3175.2,3338.5,3502.7,3668.3,3830.5,3988.5,4147.3,4300.7,4448.4,4594.2,4736,4871.9,5003.4,5128.6,5248.2,5359.9,5465.5,5565.5,5655.3,5737.3,5811.8,5878.5,5934.7,5983.1,6019.7,6046.5,6063.1,6066.8
8.3e-07,6.85e-07,11500,11255,10976,10665,10333,9978.7,9609.9,9224.1,8827,8423.9,8020.8,7612.5,7200,6796,6392.9,6001.6,5609.5,5232.9,4862.5,4501.9,4149.1,3816.3,3493.7,3180.9,2884.5,2603.8,2336.1,2082.8,1843.9,1623.3,1418.6,1221.6,1044.6,880.17,732.18,597.1,479.23,373.02,283.67,207.29,141.63,91.861,50.552,22.965,8.6655,0,8.6655,25.472,52.756,86.306,135.66,186.22,251.61,320.2,396.17,480.8,573.68,669.97,768.82,876.47,983.21,1099.2,1214.7,1336.8,1459.3,1579.3,1705.5,1830.8,1958,2084.6,2210.3,2333.2,2453.3,2575.7,2690.6,2804.3,2917.2,3024.5,3125.4,3224.7,3316.5,3400.4,3480,3553.2,3618.3,3676.6,3726.2,3767.9,3799.3,3822.2,3836.9,3839.2,3831.1,3813.1,3784.9,3743.6,3692.1,3626.3,3548.2,3457.4,3351.2
